지점,지점명,일시,풍향(deg),풍속(KT),순간풍속(KT),시정(m),일기현상,전운량(1/8),1층 운량(1/8),2층 운량(1/8),3층 운량(1/8),4층 운량(1/8),1층 운형,2층 운형,3층 운형,4층 운형,1층 운고(FT),2층 운고(FT),3층 운고(FT),4층 운고(FT),기온(°C),이슬점온도(°C),해면기압(hPa),현지기압(hPa),강수량(mm)
113,인천공항,2026-03-08 08:00,70,1,,10000,,0,,,,,,,,,,,,,-.7,-6.1,1029.9,1029,
113,인천공항,2026-03-08 09:00,20,4,,10000,,0,,,,,,,,,,,,,1,-8.8,1030,1029.1,
113,인천공항,2026-03-08 10:00,20,4,,10000,,0,,,,,,,,,,,,,2.2,-7.8,1029.9,1029,
113,인천공항,2026-03-08 11:00,330,3,,10000,,1,1,,,,0,,,,20000,,,,3.1,-8.8,1029.8,1028.9,
113,인천공항,2026-03-08 12:00,320,6,,10000,,1,1,,,,0,,,,20000,,,,3.8,-8.9,1030,1029.1,
113,인천공항,2026-03-08 13:00,280,6,,10000,,4,4,,,,0,,,,16000,,,,4.1,-12.2,1029.2,1028.3,
113,인천공항,2026-03-08 14:00,280,6,,10000,,7,7,,,,2,,,,20000,,,,3.9,-13,1028.3,1027.4,
113,인천공항,2026-03-08 15:00,270,9,,10000,,7,7,,,,2,,,,18000,,,,3.6,-12.9,1028.5,1027.6,
113,인천공항,2026-03-08 16:00,270,8,,10000,,4,4,,,,3,,,,15000,,,,3.8,-9.3,1027.9,1027,
113,인천공항,2026-03-08 17:00,270,10,,10000,,0,,,,,,,,,,,,,3.4,-7.4,1027.9,1027,
113,인천공항,2026-03-08 18:00,270,11,,10000,,0,,,,,,,,,,,,,2.5,-5.8,1028.2,1027.3,
113,인천공항,2026-03-08 19:00,280,8,,10000,,0,,,,,,,,,,,,,1.6,-4.1,1028.5,1027.6,
113,인천공항,2026-03-08 20:00,280,9,,10000,,0,,,,,,,,,,,,,1.9,-2.8,1028.8,1027.9,
113,인천공항,2026-03-08 21:00,280,10,,10000,,0,,,,,,,,,,,,,2.2,-1.8,1029.3,1028.4,
113,인천공항,2026-03-08 22:00,280,7,,10000,,2,2,,,,6,,,,6500,,,,2,-1.1,1029,1028.2,
113,인천공항,2026-03-08 23:00,280,7,,9000,10,6,6,,,,6,,,,6500,,,,3.3,.3,1029,1028.1,
113,인천공항,2026-03-09 00:00,290,8,,8000,10,7,7,,,,6,,,,6500,,,,3.7,.1,1028.4,1027.5,
113,인천공항,2026-03-09 01:00,290,8,,7000,10,7,7,,,,6,,,,6000,,,,3.5,-.3,1028.9,1028.1,
113,인천공항,2026-03-09 02:00,320,4,,7000,10,7,7,,,,6,,,,6000,,,,3.2,-.5,1028.4,1027.5,
113,인천공항,2026-03-09 03:00,330,3,,7000,10,7,7,,,,6,,,,4500,,,,3.1,.1,1027.9,1027.1,
113,인천공항,2026-03-09 04:00,330,3,,6000,10,7,7,,,,6,,,,3000,,,,3.1,-.1,1027.7,1026.8,
113,인천공항,2026-03-09 05:00,300,3,,6000,10,7,7,,,,6,,,,2500,,,,2.9,.2,1027.7,1026.8,
113,인천공항,2026-03-09 06:00,290,3,,6000,10,7,7,,,,6,,,,2000,,,,3,.7,1027.7,1026.8,
113,인천공항,2026-03-09 07:00,320,8,,5000,10,6,2,6,,,7,6,,,1500,3000,,,2.5,.2,1027.8,1026.9,
113,인천공항,2026-03-09 08:00,330,7,,5000,10,3,3,,,,6,,,,4000,,,,2.6,.2,1028.1,1027.3,
113,인천공항,2026-03-09 09:00,320,10,,5000,10,1,1,,,,6,,,,4000,,,,3.6,-.5,1028.4,1027.5,
113,인천공항,2026-03-09 10:00,310,13,,6000,5,1,1,,,,6,,,,4000,,,,4.5,-1.6,1028.4,1027.5,
113,인천공항,2026-03-09 11:00,320,12,,7000,5,0,,,,,,,,,,,,,5.6,-1.4,1028.3,1027.5,
113,인천공항,2026-03-09 12:00,310,11,,7000,5,1,1,,,,6,,,,4000,,,,6.5,-2.7,1028.2,1027.3,
113,인천공항,2026-03-09 13:00,280,13,,6000,5,2,2,,,,6,,,,3500,,,,6.8,-1,1027.6,1026.7,
113,인천공항,2026-03-09 14:00,270,12,,5000,5,6,4,6,,,6,0,,,3000,20000,,,6.8,-.9,1027,1026.2,
113,인천공항,2026-03-09 15:00,280,14,,6000,5,5,5,,,,6,,,,3000,,,,7.5,-2.6,1026.7,1025.9,
113,인천공항,2026-03-09 16:00,320,13,,8000,5,5,5,,,,6,,,,5000,,,,6.8,-4.9,1026.8,1025.9,
113,인천공항,2026-03-09 17:00,310,10,,8000,5,3,3,,,,6,,,,4000,,,,6.9,-4.3,1027,1026.1,
113,인천공항,2026-03-09 18:00,310,8,,8000,5,4,4,,,,6,,,,4000,,,,5.7,-4.1,1027.2,1026.3,
113,인천공항,2026-03-09 19:00,310,10,,8000,5,4,4,,,,6,,,,4500,,,,4.5,-3.5,1027.4,1026.6,
113,인천공항,2026-03-09 20:00,320,12,,7000,5,0,,,,,,,,,,,,,4,-3.2,1028.3,1027.4,
113,인천공항,2026-03-09 21:00,320,12,,8000,5,0,,,,,,,,,,,,,3.3,-3,1028.7,1027.8,
113,인천공항,2026-03-09 22:00,330,13,,10000,,0,,,,,,,,,,,,,3.2,-4,1028.9,1028,
113,인천공항,2026-03-09 23:00,320,8,,10000,,0,,,,,,,,,,,,,2.2,-3.9,1029,1028.1,
113,인천공항,2026-03-10 00:00,290,5,,10000,,0,,,,,,,,,,,,,.9,-4,1028.9,1028,
113,인천공항,2026-03-10 01:00,310,4,,10000,,0,,,,,,,,,,,,,1,-5.1,1028.7,1027.8,
113,인천공항,2026-03-10 02:00,340,5,,10000,,0,,,,,,,,,,,,,.9,-3.9,1028.4,1027.6,
113,인천공항,2026-03-10 03:00,210,2,,10000,,0,,,,,,,,,,,,,-.2,-3.3,1028,1027.1,
113,인천공항,2026-03-10 04:00,260,4,,10000,,0,,,,,,,,,,,,,1.1,-3.1,1027.9,1027,
113,인천공항,2026-03-10 05:00,340,4,,10000,,0,,,,,,,,,,,,,-1.4,-4.4,1027.9,1027,
113,인천공항,2026-03-10 06:00,140,2,,10000,,1,1,,,,0,,,,20000,,,,-1.4,-4.6,1028,1027.1,
113,인천공항,2026-03-10 07:00,240,1,,10000,,3,3,,,,0,,,,20000,,,,-.7,-3.3,1028.1,1027.2,
113,인천공항,2026-03-10 08:00,80,1,,10000,,4,4,,,,0,,,,20000,,,,.3,-3,1028.2,1027.3,
113,인천공항,2026-03-10 09:00,150,1,,10000,,2,2,,,,0,,,,20000,,,,4.6,-.7,1028.6,1027.7,
113,인천공항,2026-03-10 10:00,170,4,,10000,,2,2,,,,0,,,,20000,,,,5.6,-3.6,1028.5,1027.7,
113,인천공항,2026-03-10 11:00,220,7,,10000,,3,3,,,,0,,,,20000,,,,6.3,-5.3,1028.3,1027.5,
113,인천공항,2026-03-10 12:00,200,9,,10000,,0,,,,,,,,,,,,,6.7,-4.8,1028.2,1027.3,
113,인천공항,2026-03-10 13:00,260,8,,10000,,0,,,,,,,,,,,,,7.3,-8.6,1027.8,1026.9,
113,인천공항,2026-03-10 14:00,250,9,,10000,,0,,,,,,,,,,,,,7.1,-7.3,1027.2,1026.3,
113,인천공항,2026-03-10 15:00,290,9,,10000,,0,,,,,,,,,,,,,6.7,-7.9,1026.7,1025.8,
113,인천공항,2026-03-10 16:00,300,7,,10000,,0,,,,,,,,,,,,,6.4,-7.7,1026.3,1025.4,
113,인천공항,2026-03-10 17:00,280,6,,10000,,0,,,,,,,,,,,,,5.5,-6.6,1026.3,1025.4,
113,인천공항,2026-03-10 18:00,280,6,,10000,,0,,,,,,,,,,,,,4.1,-5.5,1026.4,1025.5,
113,인천공항,2026-03-10 19:00,250,4,,10000,,2,2,,,,0,,,,20000,,,,3.2,-3.6,1026.4,1025.5,
113,인천공항,2026-03-10 20:00,260,3,,10000,,0,,,,,,,,,,,,,3.3,-5.8,1026.2,1025.3,
113,인천공항,2026-03-10 21:00,250,3,,10000,,0,,,,,,,,,,,,,3.1,-6.6,1026.3,1025.4,
113,인천공항,2026-03-10 22:00,30,3,,10000,,0,,,,,,,,,,,,,1.5,-3.8,1026.5,1025.6,
113,인천공항,2026-03-10 23:00,120,1,,10000,,0,,,,,,,,,,,,,.9,-4.6,1026.2,1025.3,
113,인천공항,2026-03-11 00:00,350,1,,10000,,4,4,,,,3,,,,12000,,,,0,-4.9,1026.6,1025.7,
113,인천공항,2026-03-11 01:00,30,1,,10000,,6,6,,,,3,,,,12000,,,,1.1,-2.8,1026.8,1025.9,
113,인천공항,2026-03-11 02:00,150,1,,10000,,7,7,,,,3,,,,9000,,,,.7,-3.2,1026.9,1026,
113,인천공항,2026-03-11 03:00,70,2,,10000,,7,7,,,,4,,,,9000,,,,.8,-3.1,1026.5,1025.6,
113,인천공항,2026-03-11 04:00,100,2,,10000,,7,7,,,,4,,,,9000,,,,.9,-2.7,1026.3,1025.4,
113,인천공항,2026-03-11 05:00,50,2,,10000,,7,7,,,,4,,,,9000,,,,1.4,-1.9,1026.5,1025.7,
113,인천공항,2026-03-11 06:00,20,2,,10000,,7,7,,,,4,,,,8000,,,,1.5,-1.3,1026.7,1025.8,
113,인천공항,2026-03-11 07:00,50,1,,10000,,7,7,,,,4,,,,7000,,,,1.2,-1.1,1026.9,1026,
113,인천공항,2026-03-11 08:00,80,3,,9000,10,7,7,,,,6,,,,5000,,,,2,-.7,1027.2,1026.3,
113,인천공항,2026-03-11 09:00,340,2,,10000,,7,7,,,,6,,,,5000,,,,3,0,1027.7,1026.9,
113,인천공항,2026-03-11 10:00,330,3,,10000,,7,7,,,,6,,,,4500,,,,3.7,-.4,1028.1,1027.2,
113,인천공항,2026-03-11 11:00,40,3,,10000,,7,7,,,,6,,,,3500,,,,4.5,-.7,1027.9,1027,
113,인천공항,2026-03-11 12:00,350,2,,10000,,7,7,,,,6,,,,4500,,,,4.9,-1.7,1027.8,1026.9,
113,인천공항,2026-03-11 13:00,330,3,,10000,,7,7,,,,6,,,,4500,,,,5,-.9,1027.4,1026.5,
113,인천공항,2026-03-11 14:00,310,5,,10000,,7,7,,,,6,,,,4000,,,,5.4,-.5,1026.5,1025.7,
113,인천공항,2026-03-11 15:00,320,7,,10000,,7,7,,,,6,,,,3500,,,,5.9,-.5,1026,1025.2,
113,인천공항,2026-03-11 16:00,290,7,,10000,,7,7,,,,6,,,,4500,,,,5.8,.3,1025.9,1025,
113,인천공항,2026-03-11 17:00,280,10,,10000,,7,2,7,,,6,6,,,4000,6000,,,5.1,-.1,1025.9,1025,
113,인천공항,2026-03-11 18:00,290,8,,10000,,7,4,7,,,6,6,,,3000,6000,,,4.2,.1,1026.1,1025.3,
113,인천공항,2026-03-11 19:00,280,7,,10000,,7,4,7,,,6,6,,,3000,6000,,,2.9,.8,1026.4,1025.5,
113,인천공항,2026-03-11 20:00,300,4,,10000,,7,7,,,,6,,,,4000,,,,2.9,1.2,1026.7,1025.9,
113,인천공항,2026-03-11 21:00,280,6,,10000,,4,4,,,,6,,,,4500,,,,2.1,1,1027,1026.1,
113,인천공항,2026-03-11 22:00,280,7,,10000,,5,5,,,,6,,,,4500,,,,2.9,1.7,1027.2,1026.3,
113,인천공항,2026-03-11 23:00,290,5,,7000,10,4,4,,,,6,,,,4500,,,,2.4,1.4,1027.4,1026.5,
113,인천공항,2026-03-12 00:00,340,1,,6000,10,4,4,,,,6,,,,4000,,,,2.5,1.9,1027.3,1026.4,
113,인천공항,2026-03-12 01:00,330,6,,5000,10,3,3,,,,6,,,,4000,,,,2.5,1.7,1027.3,1026.5,
113,인천공항,2026-03-12 02:00,320,7,,3500,10,0,,,,,,,,,,,,,.4,-.6,1027.4,1026.5,
113,인천공항,2026-03-12 03:00,320,4,,3000,10,0,,,,,,,,,,,,,1.6,1.1,1027.3,1026.5,
113,인천공항,2026-03-12 04:00,340,3,,2500,10,0,,,,,,,,,,,,,.1,-.2,1027.2,1026.3,
113,인천공항,2026-03-12 05:00,40,3,,2500,10,0,,,,,,,,,,,,,.9,.6,1026.9,1026.1,
113,인천공항,2026-03-12 06:00,40,4,,2500,10,0,,,,,,,,,,,,,.4,.1,1027.2,1026.3,
113,인천공항,2026-03-12 07:00,40,3,,3500,10,0,,,,,,,,,,,,,.7,.3,1027.4,1026.5,
113,인천공항,2026-03-12 08:00,50,3,,4000,10,0,,,,,,,,,,,,,1.5,.5,1027.9,1027,
113,인천공항,2026-03-12 09:00,30,6,,4500,10,0,,,,,,,,,,,,,2.7,.5,1028.5,1027.7,
113,인천공항,2026-03-12 10:00,30,11,,5000,5,0,,,,,,,,,,,,,4.8,0,1029,1028.1,
113,인천공항,2026-03-12 11:00,40,9,,7000,5,0,,,,,,,,,,,,,6.9,-.6,1028.9,1028,
113,인천공항,2026-03-12 12:00,40,8,,8000,5,0,,,,,,,,,,,,,9,-1.1,1028.4,1027.6,
113,인천공항,2026-03-12 13:00,350,6,,8000,5,0,,,,,,,,,,,,,11,-.8,1027.7,1026.9,
113,인천공항,2026-03-12 14:00,290,9,,9000,5,0,,,,,,,,,,,,,9.9,.3,1026.9,1026,
113,인천공항,2026-03-12 15:00,270,10,,10000,,0,,,,,,,,,,,,,10.5,-.4,1026.6,1025.7,
113,인천공항,2026-03-12 16:00,270,11,,10000,,0,,,,,,,,,,,,,9.9,.9,1026.4,1025.6,
113,인천공항,2026-03-12 17:00,280,11,,10000,,0,,,,,,,,,,,,,8.5,1.1,1026.3,1025.4,
113,인천공항,2026-03-12 18:00,280,9,,9000,5,0,,,,,,,,,,,,,6.4,.9,1026.7,1025.8,
113,인천공항,2026-03-12 19:00,320,8,,9000,5,0,,,,,,,,,,,,,5.2,1.4,1027.4,1026.6,
113,인천공항,2026-03-12 20:00,290,6,,9000,5,0,,,,,,,,,,,,,4.3,1,1027.7,1026.8,
113,인천공항,2026-03-12 21:00,320,3,,10000,,0,,,,,,,,,,,,,5.4,.4,1028,1027.2,
113,인천공항,2026-03-12 22:00,40,10,,10000,,0,,,,,,,,,,,,,6.4,-1.3,1028.9,1028,
113,인천공항,2026-03-12 23:00,40,11,,10000,,0,,,,,,,,,,,,,5.4,-.1,1029.9,1029,
113,인천공항,2026-03-13 00:00,30,10,,10000,,0,,,,,,,,,,,,,4.9,-1,1030.8,1029.9,
113,인천공항,2026-03-13 01:00,40,9,,10000,,0,,,,,,,,,,,,,4,-1.3,1030.5,1029.6,
113,인천공항,2026-03-13 02:00,30,6,,10000,,0,,,,,,,,,,,,,3.5,-.9,1030.6,1029.7,
113,인천공항,2026-03-13 03:00,40,5,,10000,,0,,,,,,,,,,,,,3,-1.8,1029.8,1028.9,
113,인천공항,2026-03-13 04:00,40,4,,10000,,0,,,,,,,,,,,,,2.4,-1.6,1030.3,1029.4,
113,인천공항,2026-03-13 05:00,30,8,,10000,,0,,,,,,,,,,,,,2.4,-1.4,1030.8,1029.9,
113,인천공항,2026-03-13 06:00,30,8,,10000,,0,,,,,,,,,,,,,2.4,-1.8,1031.2,1030.3,
113,인천공항,2026-03-13 07:00,40,3,,10000,,0,,,,,,,,,,,,,1.8,-1.8,1031.6,1030.7,
113,인천공항,2026-03-13 08:00,30,8,,10000,,0,,,,,,,,,,,,,2.8,-1.3,1032.3,1031.4,
113,인천공항,2026-03-13 09:00,40,7,,10000,,0,,,,,,,,,,,,,4.4,-1.3,1032.6,1031.7,
113,인천공항,2026-03-13 10:00,50,8,,10000,,0,,,,,,,,,,,,,6.7,-2.1,1032.6,1031.7,
113,인천공항,2026-03-13 11:00,40,9,,10000,,0,,,,,,,,,,,,,7.9,-4.8,1032.4,1031.5,
113,인천공항,2026-03-13 12:00,30,9,,10000,,0,,,,,,,,,,,,,8.9,-5.5,1031.6,1030.8,
113,인천공항,2026-03-13 13:00,20,6,,10000,,1,1,,,,0,,,,20000,,,,10.2,-6.9,1030.8,1030,
113,인천공항,2026-03-13 14:00,10,5,,10000,,1,1,,,,0,,,,20000,,,,11.1,-6.7,1029.6,1028.7,
113,인천공항,2026-03-13 15:00,290,11,,10000,,0,,,,,,,,,,,,,9.9,-4.1,1029.7,1028.8,
113,인천공항,2026-03-13 16:00,280,12,,10000,,1,1,,,,0,,,,20000,,,,9.1,-4.4,1029.4,1028.5,
113,인천공항,2026-03-13 17:00,290,10,,10000,,2,2,,,,0,,,,20000,,,,8.5,-3.8,1028.9,1028,
113,인천공항,2026-03-13 18:00,290,8,,10000,,1,1,,,,0,,,,20000,,,,6.9,-1.7,1029.3,1028.4,
113,인천공항,2026-03-13 19:00,280,7,,10000,,2,2,,,,0,,,,20000,,,,4.8,-.8,1029.3,1028.4,
113,인천공항,2026-03-13 20:00,320,5,,10000,,2,2,,,,0,,,,20000,,,,3.4,.2,1029.3,1028.5,
113,인천공항,2026-03-13 21:00,340,4,,10000,,4,4,,,,0,,,,20000,,,,4.1,-.3,1029.8,1028.9,
113,인천공항,2026-03-13 22:00,320,2,,10000,,5,5,,,,0,,,,20000,,,,4.9,.6,1030.2,1029.3,
113,인천공항,2026-03-13 23:00,20,2,,10000,,3,3,,,,0,,,,20000,,,,4.1,1,1029.9,1029,
113,인천공항,2026-03-14 00:00,310,1,,10000,,0,,,,,,,,,,,,,3.3,.9,1029.9,1029,
113,인천공항,2026-03-14 01:00,0,0,,10000,,5,5,,,,0,,,,17000,,,,2.7,-.4,1029.8,1028.9,
113,인천공항,2026-03-14 02:00,50,1,,10000,,7,7,,,,3,,,,12000,,,,3.4,-.4,1030,1029.1,
113,인천공항,2026-03-14 03:00,50,2,,10000,,7,7,,,,3,,,,12000,,,,4,-.2,1029.6,1028.7,
113,인천공항,2026-03-14 04:00,130,1,,10000,,7,7,,,,3,,,,12000,,,,3.6,-1.8,1029.5,1028.6,
113,인천공항,2026-03-14 05:00,140,4,,10000,,7,7,,,,3,,,,12000,,,,4.4,.4,1029.2,1028.4,
113,인천공항,2026-03-14 06:00,160,4,,10000,,7,7,,,,3,,,,14000,,,,4.6,-.1,1029.4,1028.5,
113,인천공항,2026-03-14 07:00,160,5,,10000,,7,7,,,,3,,,,10000,,,,5,-1.4,1029.9,1029,
113,인천공항,2026-03-14 08:00,140,4,,10000,,7,7,,,,3,,,,10000,,,,5.3,-.6,1030.2,1029.3,
113,인천공항,2026-03-14 09:00,150,5,,10000,,7,7,,,,3,,,,10000,,,,6.5,-2.5,1030.6,1029.7,
113,인천공항,2026-03-14 10:00,140,6,,10000,,6,6,,,,3,,,,10000,,,,7.7,-1.8,1030.4,1029.6,
113,인천공항,2026-03-14 11:00,140,5,,10000,,5,5,,,,3,,,,10000,,,,8.4,-1.9,1030.3,1029.4,
113,인천공항,2026-03-14 12:00,300,6,,10000,,5,5,,,,3,,,,10000,,,,8.9,-1.7,1030.2,1029.3,
113,인천공항,2026-03-14 13:00,290,6,,10000,,5,5,,,,3,,,,10000,,,,10.2,-3.2,1029.6,1028.7,
113,인천공항,2026-03-14 14:00,280,9,,10000,,5,5,,,,3,,,,8000,,,,9.8,-3.6,1029,1028.1,
113,인천공항,2026-03-14 15:00,290,8,,10000,,7,7,,,,3,,,,9000,,,,7.4,-.7,1029,1028.2,
113,인천공항,2026-03-14 16:00,280,7,,10000,,7,5,7,,,3,3,,,7000,12000,,,7.6,-1.4,1028.6,1027.8,
113,인천공항,2026-03-14 17:00,300,5,,10000,,7,7,,,,6,,,,6000,,,,6.7,-2.7,1028.6,1027.7,
113,인천공항,2026-03-14 18:00,290,6,,10000,,7,7,,,,6,,,,6000,,,,6.4,-2.4,1028.7,1027.8,
113,인천공항,2026-03-14 19:00,320,4,,10000,,7,7,,,,6,,,,5500,,,,5.8,.6,1028.6,1027.8,
113,인천공항,2026-03-14 20:00,300,4,,10000,,7,7,,,,6,,,,5000,,,,5.7,2.1,1029,1028.1,
113,인천공항,2026-03-14 21:00,330,3,,10000,,7,7,,,,6,,,,4500,,,,5.4,3.2,1028.7,1027.8,
113,인천공항,2026-03-14 22:00,280,3,,10000,,7,7,,,,6,,,,4500,,,,5.6,4.2,1028.5,1027.6,
113,인천공항,2026-03-14 23:00,270,6,,7000,10,7,7,,,,6,,,,4500,,,,5.6,4.4,1028.3,1027.5,
113,인천공항,2026-03-15 00:00,290,4,,6000,10,7,7,,,,6,,,,4500,,,,5.6,4.6,1027.8,1027,
113,인천공항,2026-03-15 01:00,290,3,,5000,10,7,7,,,,6,,,,4500,,,,5.5,4.7,1027.6,1026.7,
113,인천공항,2026-03-15 02:00,280,3,,5000,10,7,7,,,,6,,,,4500,,,,5.4,4.7,1027.4,1026.5,
113,인천공항,2026-03-15 03:00,280,3,,4000,10,7,7,,,,6,,,,4500,,,,5.4,4.6,1026.7,1025.9,
113,인천공항,2026-03-15 04:00,270,5,,4000,10,7,1,7,,,7,6,,,400,4500,,,5.3,4.6,1026.7,1025.8,
113,인천공항,2026-03-15 05:00,280,4,,3500,10,7,7,,,,6,,,,4000,,,,5.2,4.6,1026.6,1025.8,
113,인천공항,2026-03-15 06:00,280,2,,4000,10,7,7,,,,6,,,,4000,,,,5.1,4.5,1026.8,1025.9,
113,인천공항,2026-03-15 07:00,300,1,,4000,10,7,7,,,,6,,,,4000,,,,5.3,4.4,1027.2,1026.4,
113,인천공항,2026-03-15 08:00,300,2,,4000,10,7,5,7,,,6,3,,,4000,7500,,,5.8,4.7,1027.4,1026.5,
113,인천공항,2026-03-15 09:00,310,3,,5000,10,7,5,7,,,6,3,,,4000,7000,,,6.7,3.4,1027.5,1026.6,
113,인천공항,2026-03-15 10:00,300,3,,6000,5,7,5,7,,,6,3,,,3000,12000,,,7.5,2.5,1027.3,1026.4,
113,인천공항,2026-03-15 11:00,300,5,,7000,5,7,7,,,,6,,,,2500,,,,8.1,.7,1027.5,1026.6,
113,인천공항,2026-03-15 12:00,290,7,,8000,5,6,6,,,,6,,,,3500,,,,9.1,-.1,1026.8,1025.9,
113,인천공항,2026-03-15 13:00,270,9,,9000,5,2,2,,,,6,,,,3500,,,,9.5,0,1026.6,1025.8,
113,인천공항,2026-03-15 14:00,280,10,,9000,5,0,,,,,,,,,,,,,9.4,.5,1025.7,1024.8,
113,인천공항,2026-03-15 15:00,270,10,,9000,5,0,,,,,,,,,,,,,9.3,.7,1025.3,1024.5,
113,인천공항,2026-03-15 16:00,240,10,,9000,5,0,,,,,,,,,,,,,8.8,.9,1025.1,1024.2,
113,인천공항,2026-03-15 17:00,260,12,,8000,5,0,,,,,,,,,,,,,7.9,.4,1024.9,1024.1,
113,인천공항,2026-03-15 18:00,240,9,,7000,5,0,,,,,,,,,,,,,6.4,.3,1025.1,1024.2,
113,인천공항,2026-03-15 19:00,260,10,,7000,5,0,,,,,,,,,,,,,5.4,-1.8,1025,1024.1,
113,인천공항,2026-03-15 20:00,280,8,,8000,5,0,,,,,,,,,,,,,4.3,-.8,1025.1,1024.3,
113,인천공항,2026-03-15 21:00,290,7,,8000,5,0,,,,,,,,,,,,,3.9,-.1,1025.6,1024.7,
113,인천공항,2026-03-15 22:00,280,10,,9000,5,0,,,,,,,,,,,,,4.1,-.7,1026,1025.2,
113,인천공항,2026-03-15 23:00,340,6,,9000,5,1,1,,,,0,,,,20000,,,,3.9,-1.7,1026.3,1025.5,
113,인천공항,2026-03-16 00:00,320,6,,9000,5,4,4,,,,0,,,,20000,,,,2.6,-1.9,1026.3,1025.4,
113,인천공항,2026-03-16 01:00,170,1,,8000,5,5,5,,,,0,,,,20000,,,,3.4,-.9,1026.5,1025.6,
113,인천공항,2026-03-16 02:00,120,2,,8000,5,5,5,,,,0,,,,20000,,,,2,-1.9,1026.5,1025.6,
113,인천공항,2026-03-16 03:00,350,2,,8000,5,7,7,,,,0,,,,20000,,,,1.7,-1.8,1025.8,1024.9,
113,인천공항,2026-03-16 04:00,350,3,,8000,5,7,7,,,,0,,,,20000,,,,1.8,-1.5,1025.4,1024.5,
113,인천공항,2026-03-16 05:00,50,2,,6000,10,6,6,,,,0,,,,20000,,,,2.3,.2,1025.2,1024.4,
113,인천공항,2026-03-16 06:00,80,2,,6000,10,2,2,,,,0,,,,20000,,,,1.8,-.2,1025.2,1024.4,
113,인천공항,2026-03-16 07:00,50,4,,5000,10,3,3,,,,0,,,,18000,,,,1.7,-.6,1025.7,1024.8,
113,인천공항,2026-03-16 08:00,100,3,,5000,10,5,5,,,,0,,,,20000,,,,3.7,.9,1026.4,1025.6,
113,인천공항,2026-03-16 09:00,120,4,,5000,10,7,7,,,,0,,,,18000,,,,5.4,2,1025.8,1025,
113,인천공항,2026-03-16 10:00,30,4,,5000,10,3,3,,,,0,,,,18000,,,,6.6,1.7,1025.5,1024.7,
113,인천공항,2026-03-16 11:00,360,5,,5000,5,5,5,,,,0,,,,20000,,,,8,1.3,1025.5,1024.7,
113,인천공항,2026-03-16 12:00,310,6,,5000,5,5,2,5,,,6,0,,,2000,20000,,,9.5,.7,1025.4,1024.6,
113,인천공항,2026-03-16 13:00,290,8,,6000,5,6,6,,,,0,,,,20000,,,,9.3,-.1,1024.9,1024,
113,인천공항,2026-03-16 14:00,320,7,,8000,5,7,7,,,,0,,,,17000,,,,9.4,-2.7,1023.6,1022.7,
113,인천공항,2026-03-16 15:00,270,7,,10000,,7,7,,,,3,,,,16000,,,,9.8,-4.8,1023.3,1022.4,
113,인천공항,2026-03-16 16:00,270,7,,10000,,5,5,,,,3,,,,16000,,,,9.8,-4.9,1023,1022.1,
113,인천공항,2026-03-16 17:00,290,6,,10000,,5,5,,,,3,,,,16000,,,,8.5,-7.2,1022.4,1021.5,
113,인천공항,2026-03-16 18:00,270,7,,9000,5,3,3,,,,3,,,,16000,,,,7.3,-9.9,1022.2,1021.4,
113,인천공항,2026-03-16 19:00,280,6,,6000,10,0,,,,,,,,,,,,,4,.7,1022.9,1022,
113,인천공항,2026-03-16 20:00,330,4,,6000,10,0,,,,,,,,,,,,,3.1,-.6,1022.4,1021.6,
113,인천공항,2026-03-16 21:00,300,2,,6000,5,0,,,,,,,,,,,,,3.8,-.9,1022.7,1021.9,
113,인천공항,2026-03-16 22:00,260,2,,7000,5,0,,,,,,,,,,,,,3.6,-2.7,1022.8,1022,
113,인천공항,2026-03-16 23:00,270,1,,7000,5,0,,,,,,,,,,,,,2.3,-2.4,1023,1022.1,
113,인천공항,2026-03-17 00:00,260,3,,7000,5,0,,,,,,,,,,,,,2.8,-2,1023,1022.1,
113,인천공항,2026-03-17 01:00,240,1,,6000,10,0,,,,,,,,,,,,,1.8,-1,1023.1,1022.2,
113,인천공항,2026-03-17 02:00,210,2,,4500,10,0,,,,,,,,,,,,,1.9,.5,1023.4,1022.5,
113,인천공항,2026-03-17 03:00,220,1,,2500,41,1,1,,,,7,,,,1700,,,,1.2,.1,1023.4,1022.5,
113,인천공항,2026-03-17 04:00,310,2,,1500,41,4,4,,,,7,,,,300,,,,2.3,1.6,1023.2,1022.3,
113,인천공항,2026-03-17 05:00,160,2,,50,47,8,9,,,,10,,,,100,,,,2.4,2.1,1023.1,1022.2,
113,인천공항,2026-03-17 06:00,120,2,,50,45,8,9,,,,10,,,,100,,,,1.2,.9,1023,1022.2,
113,인천공항,2026-03-17 07:00,20,1,,50,45,8,9,,,,10,,,,100,,,,.7,.5,1023.6,1022.7,
113,인천공항,2026-03-17 08:00,130,3,,50,45,8,9,,,,10,,,,100,,,,1.6,1.4,1023.9,1023,
113,인천공항,2026-03-17 09:00,140,2,,400,43,8,9,,,,10,,,,200,,,,3.2,3,1023.8,1022.9,
113,인천공항,2026-03-17 10:00,160,3,,2500,10,2,2,,,,7,,,,500,,,,5.2,4.9,1023.9,1023,
113,인천공항,2026-03-17 11:00,170,3,,5000,10,0,,,,,,,,,,,,,8.7,.9,1023.7,1022.8,
